PDB,C-Br,C-C,C-Cl,C-F,C-I,C-N,C-O,C-P,C-S,N-Br,N-C,N-Cl,N-F,N-I,N-N,N-O,N-P,N-S,O-Br,O-C,O-Cl,O-F,O-I,O-N,O-O,O-P,O-S,S-Br,S-C,S-Cl,S-F,S-I,S-N,S-O,S-P,S-S
2v2h,0,227,0,0,0,0,636,100,0,0,65,0,0,0,0,191,30,0,0,69,0,0,0,0,202,33,0,0,2,0,0,0,0,3,0,0
2v2q,0,1111,0,0,0,424,317,0,0,0,294,0,0,0,104,82,0,0,0,394,0,0,0,142,101,0,0,0,0,0,0,0,0,0,0,0
2v2v,0,1163,0,0,0,455,325,0,0,0,303,0,0,0,117,81,0,0,0,397,0,0,0,155,96,0,0,0,0,0,0,0,0,0,0,0
2v3d,0,1153,0,0,0,128,510,0,0,0,304,0,0,0,34,132,0,0,0,325,0,0,0,32,151,0,0,0,16,0,0,0,2,9,0,0
2v3e,0,1497,0,0,0,129,511,0,0,0,356,0,0,0,35,131,0,0,0,411,0,0,0,30,149,0,0,0,18,0,0,0,2,8,0,0
2v3u,0,434,0,0,0,142,427,0,0,0,101,0,0,0,32,98,0,0,0,107,0,0,0,43,106,0,0,0,0,0,0,0,0,0,0,0
2v54,0,1235,0,0,0,262,1152,191,0,0,326,0,0,0,70,314,52,0,0,365,0,0,0,76,369,64,0,0,1,0,0,0,1,4,0,0
2v57,0,1389,0,0,0,345,0,0,0,0,343,0,0,0,84,0,0,0,0,379,0,0,0,89,0,0,0,0,5,0,0,0,2,0,0,0
2v58,211,1448,0,0,0,610,0,0,0,62,406,0,0,0,149,0,0,0,56,395,0,0,0,155,0,0,0,3,15,0,0,0,5,0,0,0
2v59,0,1617,0,0,0,602,205,0,0,0,446,0,0,0,147,61,0,0,0,443,0,0,0,156,56,0,0,0,16,0,0,0,5,3,0,0
2v5x,0,1915,0,0,0,315,434,0,0,0,422,0,0,0,81,110,0,0,0,487,0,0,0,84,115,0,0,0,47,0,0,0,9,6,0,0
2v77,0,1283,0,0,0,0,894,0,0,0,392,0,0,0,0,265,0,0,0,409,0,0,0,0,268,0,0,0,14,0,0,0,0,8,0,0
2v7a,0,2290,0,0,0,562,313,0,0,0,591,0,0,0,134,81,0,0,0,715,0,0,0,166,91,0,0,0,27,0,0,0,6,4,0,0
2v7d,0,1597,0,0,0,484,926,80,0,0,461,0,0,0,152,273,23,0,0,468,0,0,0,146,256,21,0,0,2,0,0,0,0,1,0,0
2v83,0,3256,0,0,0,1175,792,0,0,0,727,0,0,0,274,172,0,0,0,903,0,0,0,346,245,0,0,0,20,0,0,0,6,5,0,0
2v85,0,2484,0,0,0,836,674,0,0,0,546,0,0,0,183,140,0,0,0,664,0,0,0,245,193,0,0,0,21,0,0,0,6,5,0,0
2v86,0,2509,0,0,0,842,678,0,0,0,544,0,0,0,188,141,0,0,0,671,0,0,0,246,185,0,0,0,21,0,0,0,5,6,0,0
2v87,0,2527,0,0,0,787,680,0,0,0,549,0,0,0,169,142,0,0,0,662,0,0,0,214,195,0,0,0,21,0,0,0,5,6,0,0
2v88,0,2375,0,0,0,737,697,0,0,0,508,0,0,0,160,142,0,0,0,612,0,0,0,195,198,0,0,0,20,0,0,0,5,5,0,0
2v8w,0,710,0,0,0,354,715,153,0,0,183,0,0,0,80,234,52,0,0,164,0,0,0,77,164,34,0,0,7,0,0,0,5,1,0,0
2v95,0,2069,0,0,0,0,429,0,0,0,574,0,0,0,0,118,0,0,0,555,0,0,0,0,117,0,0,0,7,0,0,0,0,2,0,0
2vb8,0,1299,0,0,0,0,235,0,123,0,344,0,0,0,0,64,0,33,0,336,0,0,0,0,63,0,36,0,32,0,0,0,0,5,0,3
2vba,0,1414,0,0,0,229,122,0,123,0,360,0,0,0,60,31,0,30,0,368,0,0,0,61,29,0,26,0,42,0,0,0,8,2,0,3
2vc7,0,1703,0,0,0,127,248,0,133,0,399,0,0,0,27,54,0,32,0,371,0,0,0,27,48,0,33,0,14,0,0,0,1,2,0,1
2vc9,0,1096,0,0,0,275,536,0,0,0,240,0,0,0,64,126,0,0,0,232,0,0,0,57,129,0,0,0,25,0,0,0,7,12,0,0
2ves,0,2249,0,0,0,199,419,0,97,0,637,0,0,0,56,128,0,30,0,657,0,0,0,68,154,0,30,0,30,0,0,0,2,4,0,1
2vfk,0,750,0,0,0,347,609,109,0,0,203,0,0,0,95,155,27,0,0,169,0,0,0,78,144,24,0,0,4,0,0,0,0,6,1,0
2vfz,0,1614,0,110,0,231,1614,187,0,0,454,0,29,0,61,442,56,0,0,451,0,29,0,60,442,49,0,0,9,0,1,0,0,10,1,0
2vh0,0,1822,129,79,0,377,240,0,178,0,452,38,20,0,85,81,0,59,0,543,36,20,0,101,84,0,66,0,34,3,0,0,7,8,0,7
2vh6,0,1946,130,80,0,133,355,0,239,0,487,38,20,0,40,98,0,70,0,582,36,21,0,40,117,0,82,0,34,3,0,0,5,9,0,8
2vhj,0,734,0,0,0,324,959,206,0,0,257,0,0,0,99,338,71,0,0,231,0,0,0,103,323,72,0,0,0,0,0,0,0,0,0,0
2vhq,0,898,0,0,0,405,1280,289,0,0,295,0,0,0,129,427,99,0,0,272,0,0,0,125,451,107,0,0,0,0,0,0,0,0,0,0
2vi5,0,1283,0,0,0,424,763,0,0,0,361,0,0,0,117,219,0,0,0,333,0,0,0,106,205,0,0,0,12,0,0,0,6,6,0,0
2vj8,0,2698,0,0,0,251,597,0,0,0,599,0,0,0,61,134,0,0,0,735,0,0,0,77,176,0,0,0,36,0,0,0,2,8,0,0
2vjx,0,840,0,0,0,141,544,0,0,0,200,0,0,0,37,134,0,0,0,185,0,0,0,35,127,0,0,0,6,0,0,0,1,4,0,0
2vk2,0,829,0,0,0,0,821,0,0,0,262,0,0,0,0,246,0,0,0,281,0,0,0,0,268,0,0,0,8,0,0,0,0,8,0,0
2vk6,0,1242,0,0,0,127,829,0,0,0,313,0,0,0,31,215,0,0,0,326,0,0,0,32,222,0,0,0,6,0,0,0,0,4,0,0
2vkm,0,3459,0,0,0,357,539,0,69,0,935,0,0,0,100,147,0,28,0,1158,0,0,0,128,181,0,26,0,5,0,0,0,0,0,0,0
2vl4,0,852,0,0,0,141,557,0,0,0,205,0,0,0,35,132,0,0,0,192,0,0,0,34,131,0,0,0,6,0,0,0,1,4,0,0
2vmc,0,457,0,0,0,44,366,0,0,0,171,0,0,0,17,138,0,0,0,145,0,0,0,14,122,0,0,0,0,0,0,0,0,0,0,0
2vmd,0,443,0,0,0,0,371,0,0,0,166,0,0,0,0,145,0,0,0,153,0,0,0,0,123,0,0,0,0,0,0,0,0,1,0,0
2vmf,0,1121,0,0,0,276,547,0,0,0,280,0,0,0,69,140,0,0,0,253,0,0,0,60,133,0,0,0,8,0,0,0,2,4,0,0
2vnf,0,837,0,0,0,384,289,0,0,0,184,0,0,0,85,62,0,0,0,191,0,0,0,93,64,0,0,0,6,0,0,0,6,5,0,0
2vnp,0,533,0,0,0,136,788,228,0,0,158,0,0,0,42,243,67,0,0,149,0,0,0,36,222,62,0,0,8,0,0,0,2,11,3,0
2vnt,0,1285,110,0,0,546,233,0,65,0,404,34,0,0,142,72,0,24,0,414,39,0,0,151,76,0,26,0,36,4,0,0,12,8,0,2
2vo4,0,617,0,0,0,92,188,0,63,0,149,0,0,0,21,44,0,16,0,175,0,0,0,26,54,0,18,0,6,0,0,0,1,2,0,0
2vo5,0,1833,0,0,0,129,546,0,0,0,437,0,0,0,35,132,0,0,0,428,0,0,0,28,127,0,0,0,15,0,0,0,1,4,0,0
2vot,0,1877,0,0,0,401,566,0,0,0,461,0,0,0,100,141,0,0,0,468,0,0,0,90,142,0,0,0,15,0,0,0,3,4,0,0
2vpe,0,1958,0,0,0,667,479,0,0,0,436,0,0,0,148,103,0,0,0,601,0,0,0,208,157,0,0,0,10,0,0,0,5,4,0,0
2vpg,0,2000,0,0,0,661,478,0,0,0,439,0,0,0,144,102,0,0,0,608,0,0,0,208,157,0,0,0,10,0,0,0,5,4,0,0
2vpn,0,845,0,0,0,292,275,0,0,0,199,0,0,0,72,62,0,0,0,209,0,0,0,73,64,0,0,0,12,0,0,0,4,4,0,0
2vpo,0,832,0,0,0,289,397,0,0,0,198,0,0,0,72,91,0,0,0,210,0,0,0,75,92,0,0,0,12,0,0,0,4,5,0,0
2vqt,0,1097,0,0,0,392,549,0,0,0,272,0,0,0,99,136,0,0,0,248,0,0,0,84,130,0,0,0,8,0,0,0,3,4,0,0
2vr0,0,1352,0,0,0,99,189,0,0,0,394,0,0,0,30,55,0,0,0,416,0,0,0,30,55,0,0,0,46,0,0,0,4,7,0,0
2vr3,0,3070,0,0,0,1116,1114,0,0,0,845,0,0,0,299,303,0,0,0,928,0,0,0,325,326,0,0,0,15,0,0,0,5,4,0,0
2vr4,0,1334,0,0,0,368,564,0,0,0,328,0,0,0,90,140,0,0,0,320,0,0,0,87,139,0,0,0,10,0,0,0,3,4,0,0
2vrj,0,1773,0,0,0,248,549,0,127,0,406,0,0,0,58,150,0,27,0,387,0,0,0,49,141,0,22,0,15,0,0,0,2,2,0,1
2vsl,0,1605,0,0,0,322,321,0,0,0,346,0,0,0,69,64,0,0,0,421,0,0,0,87,78,0,0,0,0,0,0,0,0,1,0,0
2vt3,0,824,0,0,0,424,780,158,0,0,224,0,0,0,114,246,56,0,0,214,0,0,0,105,240,52,0,0,0,0,0,0,0,0,0,0
2vuk,0,1448,0,0,0,174,0,0,0,0,351,0,0,0,42,0,0,0,0,440,0,0,0,54,0,0,0,0,26,0,0,0,3,0,0,0
2vvc,0,2007,136,61,0,323,310,0,108,0,538,39,16,0,94,96,0,32,0,594,39,19,0,96,104,0,37,0,40,3,1,0,7,8,0,4
2vvn,0,1150,0,0,0,272,491,0,136,0,281,0,0,0,67,116,0,31,0,307,0,0,0,71,132,0,41,0,13,0,0,0,4,2,0,2
2vvp,0,558,0,0,0,0,774,78,0,0,213,0,0,0,0,308,32,0,0,165,0,0,0,0,243,28,0,0,5,0,0,0,0,5,0,0
2vvs,0,1344,0,0,0,304,784,0,0,0,319,0,0,0,68,191,0,0,0,351,0,0,0,81,215,0,0,0,9,0,0,0,3,5,0,0
2vvu,0,1891,131,78,0,314,235,0,105,0,504,39,21,0,90,60,0,32,0,569,38,23,0,94,73,0,37,0,35,3,2,0,7,6,0,4
2vvv,0,1768,136,82,0,480,224,0,106,0,463,39,22,0,146,61,0,31,0,520,38,23,0,144,71,0,35,0,32,3,2,0,11,6,0,4
2vw1,0,1156,0,0,0,106,789,0,0,0,332,0,0,0,33,231,0,0,0,377,0,0,0,37,261,0,0,0,4,0,0,0,1,3,0,0
2vw2,0,808,0,0,0,108,291,0,103,0,261,0,0,0,32,92,0,30,0,278,0,0,0,35,99,0,34,0,6,0,0,0,1,0,0,0
2vw5,0,2296,0,0,0,207,504,0,0,0,595,0,0,0,56,137,0,0,0,729,0,0,0,60,165,0,0,0,28,0,0,0,2,6,0,0
2vwc,0,2336,0,0,0,206,609,0,0,0,620,0,0,0,54,165,0,0,0,751,0,0,0,61,204,0,0,0,29,0,0,0,2,8,0,0
2vwf,0,2308,0,0,0,764,457,0,0,0,476,0,0,0,151,94,0,0,0,599,0,0,0,211,127,0,0,0,33,0,0,0,13,10,0,0
2vwl,0,1970,134,82,0,323,272,0,106,0,532,39,22,0,92,85,0,32,0,608,37,23,0,97,88,0,36,0,38,4,2,0,7,8,0,4
2vwm,0,2131,137,64,0,358,295,0,108,0,598,39,15,0,112,85,0,31,0,647,39,22,0,111,95,0,39,0,50,4,1,0,9,9,0,4
2vwn,0,1895,131,79,0,319,316,0,106,0,507,39,21,0,92,94,0,32,0,582,38,23,0,97,96,0,37,0,35,4,2,0,7,8,0,4
2vwo,0,1913,131,160,0,325,231,0,106,0,519,39,55,0,96,64,0,32,0,587,37,50,0,96,69,0,36,0,36,4,4,0,7,6,0,4
2vx9,0,1497,0,0,0,368,483,0,0,0,360,0,0,0,97,119,0,0,0,398,0,0,0,98,124,0,0,0,0,0,0,0,0,0,0,0
2vxa,0,1585,0,0,0,392,483,0,0,0,534,0,0,0,125,157,0,0,0,432,0,0,0,90,119,0,0,0,0,0,0,0,0,0,0,0
2vxj,0,801,0,0,0,0,668,0,0,0,223,0,0,0,0,186,0,0,0,253,0,0,0,0,211,0,0,0,11,0,0,0,0,9,0,0
2vxn,0,246,0,0,0,134,668,104,0,0,67,0,0,0,37,207,31,0,0,76,0,0,0,40,225,35,0,0,2,0,0,0,1,3,0,0
2vyt,0,474,0,0,0,140,62,0,0,0,116,0,0,0,33,9,0,0,0,127,0,0,0,38,14,0,0,0,6,0,0,0,1,0,0,0
2vzr,0,441,0,0,0,0,506,0,0,0,156,0,0,0,0,179,0,0,0,144,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0
2w08,0,303,0,0,0,68,380,72,0,0,77,0,0,0,20,102,17,0,0,133,0,0,0,29,160,28,0,0,0,0,0,0,0,0,0,0
2w0p,0,3530,0,0,0,859,1070,0,0,0,807,0,0,0,205,244,0,0,0,1003,0,0,0,256,303,0,0,0,14,0,0,0,3,4,0,0
2w0s,128,1379,0,0,0,263,880,92,0,26,342,0,0,0,68,242,30,0,30,394,0,0,0,73,271,32,0,1,3,0,0,0,1,2,0,0
2w0z,0,1744,0,0,0,556,302,0,0,0,413,0,0,0,122,73,0,0,0,448,0,0,0,150,71,0,0,0,8,0,0,0,2,0,0,0
2w10,0,2308,0,0,0,656,417,0,0,0,489,0,0,0,129,89,0,0,0,699,0,0,0,199,130,0,0,0,0,0,0,0,0,0,0,0
2w16,0,2100,0,0,0,792,864,0,0,0,402,0,0,0,149,158,0,0,0,508,0,0,0,195,200,0,0,0,17,0,0,0,7,8,0,0
2w26,0,1661,138,0,0,247,389,0,105,0,443,39,0,0,67,102,0,32,0,511,37,0,0,80,121,0,35,0,32,3,0,0,5,9,0,4
2w2i,0,870,0,0,0,123,495,0,0,0,262,0,0,0,35,145,0,0,0,280,0,0,0,42,160,0,0,0,2,0,0,0,0,0,0,0
2w2u,0,2604,0,0,0,653,491,0,0,0,646,0,0,0,159,116,0,0,0,712,0,0,0,189,137,0,0,0,33,0,0,0,9,9,0,0
2w3o,0,1252,0,0,0,325,693,62,0,0,518,0,0,0,139,317,32,0,0,372,0,0,0,106,208,19,0,0,9,0,0,0,2,6,1,0
2w47,0,638,0,0,0,0,589,0,0,0,210,0,0,0,0,197,0,0,0,226,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0
2w4x,0,866,0,0,0,333,734,0,0,0,206,0,0,0,79,170,0,0,0,219,0,0,0,86,187,0,0,0,7,0,0,0,6,7,0,0
2w5g,0,507,0,0,0,333,714,181,0,0,183,0,0,0,118,249,65,0,0,177,0,0,0,120,178,39,0,0,17,0,0,0,13,2,0,0
2w5i,0,588,0,0,0,329,834,209,0,0,202,0,0,0,117,255,60,0,0,203,0,0,0,122,215,50,0,0,17,0,0,0,13,6,1,0
2w66,0,1134,0,0,0,250,627,0,0,0,273,0,0,0,62,148,0,0,0,300,0,0,0,65,170,0,0,0,12,0,0,0,3,5,0,0
2w67,0,996,0,0,0,245,538,0,0,0,243,0,0,0,61,127,0,0,0,270,0,0,0,64,147,0,0,0,10,0,0,0,3,5,0,0
2w68,0,774,0,0,0,73,560,0,0,0,301,0,0,0,23,224,0,0,0,311,0,0,0,26,246,0,0,0,11,0,0,0,1,8,0,0
2w6t,0,2137,0,0,0,754,1038,0,0,0,406,0,0,0,141,193,0,0,0,522,0,0,0,188,259,0,0,0,18,0,0,0,9,9,0,0
2w6u,0,1817,0,0,0,573,769,0,0,0,360,0,0,0,103,127,0,0,0,420,0,0,0,129,165,0,0,0,20,0,0,0,6,10,0,0
2w73,0,4046,0,0,0,1307,924,0,88,0,742,0,0,0,246,175,0,14,0,1217,0,0,0,462,290,0,19,0,174,0,0,0,60,36,0,4
2w76,0,1876,0,0,0,705,822,0,0,0,362,0,0,0,118,142,0,0,0,428,0,0,0,152,191,0,0,0,14,0,0,0,5,9,0,0
2w77,0,2160,0,0,0,740,1050,0,0,0,405,0,0,0,141,197,0,0,0,521,0,0,0,182,262,0,0,0,19,0,0,0,8,11,0,0
2w78,0,1582,0,0,0,535,623,0,0,0,319,0,0,0,105,113,0,0,0,386,0,0,0,123,137,0,0,0,14,0,0,0,4,6,0,0
2w7y,0,1861,0,0,0,84,1417,0,0,0,563,0,0,0,27,420,0,0,0,511,0,0,0,26,392,0,0,0,0,0,0,0,0,0,0,0
2w87,0,427,0,0,0,0,501,0,0,0,155,0,0,0,0,185,0,0,0,152,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0
2w8f,0,1990,0,0,0,99,87,0,0,0,445,0,0,0,23,14,0,0,0,624,0,0,0,32,26,0,0,0,57,0,0,0,1,3,0,0
2w8g,0,2504,0,0,0,101,83,0,0,0,523,0,0,0,19,14,0,0,0,772,0,0,0,30,21,0,0,0,57,0,0,0,0,3,0,0
2w8j,0,1271,0,0,0,225,951,117,0,0,405,0,0,0,75,304,39,0,0,404,0,0,0,73,305,39,0,0,2,0,0,0,0,9,2,0
2w8w,0,1292,0,0,0,230,949,119,0,0,378,0,0,0,72,286,37,0,0,408,0,0,0,72,297,42,0,0,1,0,0,0,0,8,2,0
2w8y,0,3597,0,0,0,126,238,0,0,0,750,0,0,0,26,51,0,0,0,766,0,0,0,31,52,0,0,0,139,0,0,0,5,8,0,0
2w9h,0,1483,0,0,0,542,262,0,0,0,328,0,0,0,108,64,0,0,0,379,0,0,0,106,71,0,0,0,12,0,0,0,1,3,0,0
2w9r,0,1093,0,0,0,255,178,0,0,0,273,0,0,0,63,43,0,0,0,278,0,0,0,66,47,0,0,0,38,0,0,0,11,9,0,0
2wa8,0,2324,0,0,0,427,494,0,0,0,531,0,0,0,101,109,0,0,0,601,0,0,0,115,135,0,0,0,78,0,0,0,18,22,0,0
2wb5,0,1727,0,0,0,327,492,0,0,0,377,0,0,0,72,108,0,0,0,496,0,0,0,92,137,0,0,0,4,0,0,0,1,1,0,0
2wbg,0,1638,0,0,0,245,664,0,0,0,409,0,0,0,66,176,0,0,0,418,0,0,0,58,168,0,0,0,12,0,0,0,2,2,0,0
2wc3,0,1658,0,0,0,247,667,0,0,0,415,0,0,0,67,169,0,0,0,420,0,0,0,60,160,0,0,0,13,0,0,0,2,2,0,0
2wc4,0,1638,0,0,0,248,540,0,122,0,405,0,0,0,66,147,0,29,0,412,0,0,0,60,134,0,32,0,12,0,0,0,2,1,0,1
2wca,0,1408,0,0,0,253,687,0,0,0,320,0,0,0,51,158,0,0,0,347,0,0,0,60,175,0,0,0,12,0,0,0,3,3,0,0
2wcg,0,861,0,0,0,345,512,0,0,0,225,0,0,0,91,133,0,0,0,235,0,0,0,91,154,0,0,0,13,0,0,0,4,9,0,0
2wd7,0,697,97,0,0,289,0,0,0,0,166,22,0,0,70,0,0,0,0,157,21,0,0,74,0,0,0,0,14,2,0,0,2,0,0,0
2we3,0,839,0,0,0,209,1014,187,0,0,229,0,0,0,54,324,65,0,0,238,0,0,0,57,314,61,0,0,5,0,0,0,2,7,0,0
2web,0,2755,0,0,0,169,698,105,0,0,689,0,0,0,33,150,28,0,0,994,0,0,0,65,242,37,0,0,0,0,0,0,0,0,0,0
2wec,0,2420,0,0,0,145,613,84,0,0,584,0,0,0,31,136,19,0,0,907,0,0,0,68,224,29,0,0,0,0,0,0,0,0,0,0
2wed,0,2592,0,0,0,160,659,102,0,0,629,0,0,0,33,148,27,0,0,980,0,0,0,61,233,37,0,0,0,0,0,0,0,0,0,0
2weg,0,722,0,133,0,137,267,0,134,0,185,0,34,0,41,83,0,39,0,160,0,25,0,37,81,0,38,0,6,0,1,0,1,2,0,1
2weh,0,743,139,0,0,136,273,0,135,0,198,39,0,0,43,83,0,38,0,172,35,0,0,37,78,0,36,0,6,1,0,0,0,2,0,1
2wej,0,715,0,0,0,132,261,0,131,0,179,0,0,0,42,81,0,38,0,154,0,0,0,35,77,0,36,0,6,0,0,0,1,2,0,1
2weo,0,729,0,119,0,134,266,0,135,0,181,0,33,0,41,82,0,38,0,158,0,26,0,36,79,0,37,0,6,0,1,0,1,2,0,1
2weq,0,2223,0,0,0,199,721,0,0,0,605,0,0,0,55,201,0,0,0,713,0,0,0,57,236,0,0,0,30,0,0,0,2,9,0,0
2wer,0,1739,119,0,0,0,625,0,0,0,462,29,0,0,0,155,0,0,0,573,34,0,0,0,186,0,0,0,18,1,0,0,0,6,0,0
2wf5,0,706,0,0,0,0,1011,99,0,0,217,0,0,0,0,303,31,0,0,229,0,0,0,0,317,29,0,0,0,0,0,0,0,0,0,0
2wfj,0,2545,0,0,0,450,518,0,0,0,940,0,0,0,165,201,0,0,0,678,0,0,0,117,142,0,0,0,27,0,0,0,5,7,0,0
2wgj,0,2092,237,120,0,458,125,0,0,0,589,64,32,0,124,34,0,0,0,621,68,34,0,118,39,0,0,0,43,6,3,0,11,3,0,0
2whp,0,1526,0,0,0,351,238,0,0,0,307,0,0,0,70,46,0,0,0,369,0,0,0,88,57,0,0,0,0,0,0,0,0,0,0,0
2wib,0,604,0,0,0,344,653,125,0,0,176,0,0,0,107,192,37,0,0,238,0,0,0,126,242,46,0,0,10,0,0,0,5,11,2,0
2wic,0,624,0,0,0,427,816,194,0,0,204,0,0,0,143,250,62,0,0,229,0,0,0,147,290,68,0,0,10,0,0,0,6,10,2,0
2wjg,0,627,0,0,0,364,690,138,0,0,198,0,0,0,117,213,43,0,0,212,0,0,0,122,221,44,0,0,2,0,0,0,2,2,0,0
2wji,0,651,0,0,0,431,853,210,0,0,201,0,0,0,142,265,60,0,0,216,0,0,0,143,288,69,0,0,2,0,0,0,2,2,0,0
2wk2,0,2373,0,0,0,310,1097,0,348,0,524,0,0,0,69,239,0,86,0,593,0,0,0,85,256,0,90,0,9,0,0,0,1,6,0,1
2wk6,0,523,0,0,138,265,260,0,0,0,147,0,0,37,73,67,0,0,0,156,0,0,41,75,74,0,0,0,0,0,0,0,0,0,0,0
2wks,0,1974,0,0,0,0,767,0,122,0,599,0,0,0,0,219,0,35,0,554,0,0,0,0,199,0,33,0,23,0,0,0,0,6,0,1
2wkt,0,1697,0,0,0,614,867,136,123,0,462,0,0,0,180,246,38,38,0,460,0,0,0,183,185,28,35,0,49,0,0,0,14,23,3,4
2wky,0,1308,0,0,0,249,485,0,0,0,307,0,0,0,54,111,0,0,0,393,0,0,0,76,137,0,0,0,17,0,0,0,5,6,0,0
2wkz,0,3692,0,0,0,472,584,0,0,0,1041,0,0,0,135,158,0,0,0,1137,0,0,0,146,163,0,0,0,0,0,0,0,0,0,0,0
2wl0,0,3625,0,0,0,468,570,0,0,0,1052,0,0,0,134,161,0,0,0,1204,0,0,0,157,171,0,0,0,0,0,0,0,0,0,0,0
2wl4,0,1659,0,0,0,609,803,120,121,0,440,0,0,0,178,210,26,35,0,467,0,0,0,188,180,26,35,0,47,0,0,0,14,23,3,4
2wl5,0,1632,0,0,0,606,784,115,123,0,443,0,0,0,180,223,30,37,0,464,0,0,0,187,175,24,35,0,46,0,0,0,13,24,3,4
2wly,0,1672,0,0,0,223,795,0,235,0,348,0,0,0,46,159,0,60,0,415,0,0,0,57,183,0,62,0,9,0,0,0,1,6,0,1
2wlz,0,1712,0,0,0,228,904,0,134,0,362,0,0,0,42,193,0,29,0,427,0,0,0,60,213,0,40,0,9,0,0,0,1,6,0,1
2wm0,0,2401,0,0,0,323,1309,0,131,0,537,0,0,0,70,297,0,28,0,604,0,0,0,86,318,0,39,0,9,0,0,0,1,6,0,1
2wn9,0,1743,0,0,0,224,164,0,0,0,353,0,0,0,46,38,0,0,0,498,0,0,0,59,49,0,0,0,38,0,0,0,1,4,0,0
2wnc,0,1654,0,0,0,195,208,0,0,0,388,0,0,0,49,49,0,0,0,521,0,0,0,65,58,0,0,0,48,0,0,0,5,6,0,0
2wnj,0,2067,0,0,0,245,190,0,0,0,461,0,0,0,52,42,0,0,0,613,0,0,0,66,58,0,0,0,44,0,0,0,5,5,0,0
2wnl,0,892,0,0,0,186,90,0,0,0,193,0,0,0,40,21,0,0,0,291,0,0,0,57,26,0,0,0,8,0,0,0,3,0,0,0
2won,0,2272,0,0,0,519,237,0,0,0,480,0,0,0,112,51,0,0,0,530,0,0,0,125,59,0,0,0,5,0,0,0,2,0,0,0
2wor,0,1118,0,0,0,59,124,0,45,0,331,0,0,0,21,47,0,17,0,360,0,0,0,22,44,0,18,0,36,0,0,0,2,4,0,2
2wos,0,1479,0,0,0,106,125,0,47,0,419,0,0,0,27,63,0,24,0,419,0,0,0,29,45,0,16,0,44,0,0,0,3,0,0,0
2wp1,0,1816,0,0,0,527,400,0,0,0,425,0,0,0,131,93,0,0,0,396,0,0,0,117,85,0,0,0,28,0,0,0,5,7,0,0
2wpb,0,1005,0,0,0,95,447,0,0,0,215,0,0,0,19,85,0,0,0,286,0,0,0,26,116,0,0,0,2,0,0,0,0,0,0,0
2wq5,0,2238,0,0,0,289,624,0,0,0,418,0,0,0,68,122,0,0,0,394,0,0,0,63,107,0,0,0,8,0,0,0,2,2,0,0
2wqp,0,1292,0,0,0,113,1424,126,0,0,381,0,0,0,31,427,35,0,0,403,0,0,0,35,458,41,0,0,20,0,0,0,2,21,3,0
2wr8,0,1773,0,0,0,726,662,0,134,0,474,0,0,0,200,159,0,36,0,505,0,0,0,221,180,0,37,0,8,0,0,0,5,3,0,1
2wtv,0,2489,90,228,0,441,101,0,0,0,632,24,60,0,121,28,0,0,0,713,26,67,0,119,27,0,0,0,0,0,0,0,0,0,0,0
2wtx,0,1297,0,0,0,90,977,70,0,0,402,0,0,0,29,294,21,0,0,288,0,0,0,19,236,15,0,0,7,0,0,0,0,4,0,0
2wuf,0,1964,0,0,0,0,678,0,0,0,551,0,0,0,0,185,0,0,0,561,0,0,0,0,170,0,0,0,27,0,0,0,0,9,0,0
2wva,0,1377,0,0,0,799,910,261,0,0,376,0,0,0,200,245,67,0,0,447,0,0,0,243,303,87,0,0,0,0,0,0,1,7,2,0
2wvt,0,857,0,0,0,124,606,0,0,0,235,0,0,0,36,173,0,0,0,181,0,0,0,26,130,0,0,0,11,0,0,0,1,7,0,0
2wvz,0,881,0,0,0,214,659,0,0,0,237,0,0,0,50,166,0,0,0,279,0,0,0,67,213,0,0,0,16,0,0,0,4,12,0,0
2ww0,0,878,0,0,0,105,353,0,0,0,244,0,0,0,28,101,0,0,0,289,0,0,0,31,121,0,0,0,16,0,0,0,2,6,0,0
2ww2,0,764,0,0,0,92,306,0,0,0,208,0,0,0,22,88,0,0,0,236,0,0,0,29,102,0,0,0,16,0,0,0,2,6,0,0
2wyf,0,742,0,0,0,0,615,0,0,0,196,0,0,0,0,164,0,0,0,231,0,0,0,0,205,0,0,0,11,0,0,0,0,10,0,0
2wyg,0,1700,129,76,0,212,234,0,180,0,437,38,19,0,55,84,0,60,0,512,36,21,0,68,84,0,67,0,34,3,1,0,5,8,0,7
2wyi,0,941,0,0,0,116,388,0,0,0,246,0,0,0,25,114,0,0,0,229,0,0,0,23,104,0,0,0,25,0,0,0,3,8,0,0
2wyj,0,1688,127,76,0,207,237,0,179,0,435,37,18,0,56,80,0,59,0,508,36,21,0,64,82,0,67,0,35,3,0,0,5,8,0,7
2wyn,0,2028,0,0,0,146,1347,0,0,0,499,0,0,0,32,342,0,0,0,523,0,0,0,34,370,0,0,0,0,0,0,0,0,0,0,0
2wzf,0,1036,0,0,0,235,1241,184,0,0,263,0,0,0,52,332,56,0,0,280,0,0,0,57,384,69,0,0,7,0,0,0,2,6,0,0
2wzm,0,1221,0,0,0,398,1308,238,0,0,413,0,0,0,137,421,78,0,0,330,0,0,0,115,318,55,0,0,0,0,0,0,0,1,0,0
