PDB,C-Br,C-C,C-Cl,C-F,C-I,C-N,C-O,C-P,C-S,N-Br,N-C,N-Cl,N-F,N-I,N-N,N-O,N-P,N-S,O-Br,O-C,O-Cl,O-F,O-I,O-N,O-O,O-P,O-S,S-Br,S-C,S-Cl,S-F,S-I,S-N,S-O,S-P,S-S
2gvj,0,7838,0,0,0,998,629,0,0,0,2016,0,0,0,268,156,0,0,0,2115,0,0,0,277,168,0,0,0,1,0,0,0,0,1,0,0
2gvv,0,2906,0,0,0,332,946,316,0,0,860,0,0,0,92,279,89,0,0,968,0,0,0,102,304,105,0,0,36,0,0,0,6,16,6,0
2gyi,0,1496,0,0,0,362,1854,0,0,0,383,0,0,0,105,482,0,0,0,434,0,0,0,107,535,0,0,0,12,0,0,0,2,14,0,0
2gz2,0,1989,0,0,0,945,1865,351,0,0,545,0,0,0,247,538,105,0,0,597,0,0,0,294,582,113,0,0,17,0,0,0,5,22,5,0
2gzl,0,5246,0,0,0,1205,3387,560,231,0,1449,0,0,0,313,900,152,64,0,1632,0,0,0,351,1007,164,76,0,26,0,0,0,9,22,2,0
2h13,0,5170,0,0,0,2358,1602,0,0,0,1263,0,0,0,593,383,0,0,0,1639,0,0,0,743,518,0,0,0,44,0,0,0,22,13,0,0
2h15,0,3853,0,0,0,754,2376,0,390,0,985,0,0,0,191,592,0,93,0,878,0,0,0,167,540,0,91,0,17,0,0,0,4,10,0,2
2h21,0,4343,0,0,0,1540,1453,0,325,0,1080,0,0,0,410,354,0,76,0,1235,0,0,0,470,405,0,82,0,5,0,0,0,1,2,0,1
2h23,0,3951,0,0,0,1521,1435,0,320,0,985,0,0,0,404,350,0,73,0,1129,0,0,0,462,402,0,81,0,4,0,0,0,1,2,0,1
2h2d,0,7306,0,0,0,2115,1817,0,152,0,1737,0,0,0,516,438,0,34,0,1957,0,0,0,554,477,0,42,0,4,0,0,0,1,1,0,0
2h2g,0,4587,0,0,0,1560,1145,0,0,0,1073,0,0,0,351,265,0,0,0,1201,0,0,0,395,316,0,0,0,4,0,0,0,1,1,0,0
2h2h,0,5379,0,0,0,1585,1619,0,0,0,1292,0,0,0,381,381,0,0,0,1429,0,0,0,416,439,0,0,0,4,0,0,0,1,1,0,0
2h2j,0,4222,0,0,0,1839,1386,0,0,0,1022,0,0,0,473,330,0,0,0,1211,0,0,0,555,400,0,0,0,5,0,0,0,2,2,0,0
2h3e,0,2198,0,0,0,723,2488,368,0,0,669,0,0,0,226,772,121,0,0,681,0,0,0,229,777,117,0,0,7,0,0,0,2,6,1,0
2h4g,249,2694,0,0,0,0,1432,0,203,79,903,0,0,0,0,441,0,74,73,800,0,0,0,0,398,0,63,3,45,0,0,0,0,26,0,3
2h4k,251,2729,0,0,0,0,1300,0,204,78,909,0,0,0,0,397,0,75,74,820,0,0,0,0,360,0,64,3,47,0,0,0,0,25,0,3
2h4n,0,1237,0,0,0,1347,1052,0,722,0,326,0,0,0,354,258,0,180,0,305,0,0,0,321,253,0,173,0,6,0,0,0,7,4,0,4
2h5a,0,1556,0,0,0,0,2408,288,0,0,497,0,0,0,0,740,87,0,0,479,0,0,0,0,736,86,0,0,10,0,0,0,0,19,2,0
2h5e,0,1832,0,0,0,1036,2053,401,0,0,539,0,0,0,293,587,108,0,0,566,0,0,0,311,628,123,0,0,9,0,0,0,5,11,2,0
2h6b,0,3003,387,0,0,0,1055,0,0,0,640,76,0,0,0,221,0,0,0,729,90,0,0,0,254,0,0,0,8,1,0,0,0,3,0,0
2h6k,0,7971,0,0,0,3497,2306,0,0,0,1914,0,0,0,878,549,0,0,0,2655,0,0,0,1162,773,0,0,0,69,0,0,0,34,19,0,0
2h6q,0,6761,0,0,0,2742,1995,0,0,0,1633,0,0,0,674,467,0,0,0,2197,0,0,0,866,646,0,0,0,57,0,0,0,23,16,0,0
2h6t,0,7687,0,0,0,1180,1913,0,0,0,1941,0,0,0,313,491,0,0,0,2783,0,0,0,432,705,0,0,0,4,0,0,0,0,0,0,0
2h9m,0,5638,0,0,0,2551,1731,0,0,0,1376,0,0,0,642,406,0,0,0,1765,0,0,0,791,542,0,0,0,47,0,0,0,24,15,0,0
2h9n,0,5029,0,0,0,2306,1518,0,0,0,1224,0,0,0,580,358,0,0,0,1573,0,0,0,707,478,0,0,0,43,0,0,0,23,11,0,0
2h9p,0,4168,0,0,0,2033,1303,0,0,0,1029,0,0,0,510,317,0,0,0,1323,0,0,0,635,421,0,0,0,37,0,0,0,21,9,0,0
2ha2,0,4698,0,0,0,662,1351,0,0,0,1009,0,0,0,143,282,0,0,0,1207,0,0,0,168,337,0,0,0,21,0,0,0,2,6,0,0
2ha3,0,1933,0,0,0,382,397,0,0,0,405,0,0,0,82,81,0,0,0,486,0,0,0,101,100,0,0,0,11,0,0,0,2,2,0,0
2ha4,0,2040,0,0,0,267,645,0,0,0,452,0,0,0,63,144,0,0,0,523,0,0,0,72,165,0,0,0,3,0,0,0,0,2,0,0
2ha5,0,2667,0,0,0,380,379,0,378,0,563,0,0,0,81,82,0,79,0,671,0,0,0,100,93,0,95,0,15,0,0,0,2,2,0,2
2ha6,0,4788,0,0,0,662,1361,0,0,0,1030,0,0,0,146,286,0,0,0,1220,0,0,0,171,341,0,0,0,20,0,0,0,2,7,0,0
2ha7,0,2394,0,0,0,209,300,0,274,0,530,0,0,0,45,72,0,60,0,631,0,0,0,60,73,0,71,0,7,0,0,0,0,1,0,0
2hah,0,5639,0,0,0,740,1199,0,0,0,1592,0,0,0,205,339,0,0,0,1704,0,0,0,235,359,0,0,0,59,0,0,0,9,12,0,0
2haw,0,0,0,0,0,341,2077,675,0,0,0,0,0,0,100,615,206,0,0,0,0,0,0,116,681,231,0,0,0,0,0,0,2,16,6,0
2hb1,245,1719,0,0,0,0,1315,0,202,80,558,0,0,0,0,403,0,74,69,500,0,0,0,0,362,0,64,4,28,0,0,0,0,25,0,3
2hb3,0,7832,0,0,0,612,1955,0,288,0,2082,0,0,0,159,528,0,80,0,2292,0,0,0,172,559,0,81,0,15,0,0,0,0,6,0,1
2hd6,0,3596,0,0,0,687,1048,0,662,0,979,0,0,0,178,268,0,168,0,900,0,0,0,161,250,0,152,0,17,0,0,0,3,4,0,4
2hds,0,2049,0,0,0,232,961,0,191,0,640,0,0,0,74,296,0,59,0,609,0,0,0,67,287,0,58,0,8,0,0,0,1,4,0,0
2hdu,0,1582,0,0,0,250,702,0,211,0,485,0,0,0,75,212,0,69,0,532,0,0,0,81,235,0,74,0,0,0,0,0,0,0,0,0
2hdx,0,5982,0,0,0,1047,2688,157,0,0,1856,0,0,0,311,835,50,0,0,1436,0,0,0,242,657,41,0,0,39,0,0,0,6,14,2,0
2hf8,0,2567,0,0,0,1185,3817,953,340,0,688,0,0,0,319,1013,255,90,0,850,0,0,0,391,1211,295,101,0,0,0,0,0,0,6,2,1
2hh5,0,5258,0,547,0,842,1267,0,259,0,1461,0,150,0,237,352,0,68,0,1558,0,150,0,258,373,0,78,0,109,0,12,0,19,27,0,6
2hhn,0,5439,0,592,0,871,1346,0,265,0,1494,0,166,0,244,369,0,72,0,1603,0,159,0,263,390,0,79,0,99,0,9,0,18,26,0,6
2hj4,0,2455,0,0,0,720,709,0,0,0,702,0,0,0,195,199,0,0,0,772,0,0,0,211,216,0,0,0,64,0,0,0,19,12,0,0
2hjb,0,2869,0,0,0,362,356,0,0,0,815,0,0,0,101,103,0,0,0,881,0,0,0,104,108,0,0,0,69,0,0,0,12,6,0,0
2hkf,0,6762,0,0,0,1572,2733,0,0,0,2006,0,0,0,462,832,0,0,0,1902,0,0,0,464,789,0,0,0,42,0,0,0,9,12,0,0
2hl4,0,3574,0,0,0,681,1986,0,394,0,973,0,0,0,176,529,0,97,0,879,0,0,0,159,491,0,92,0,16,0,0,0,3,9,0,2
2hmh,0,8102,0,0,0,2065,3273,171,0,0,2242,0,0,0,561,918,50,0,0,2312,0,0,0,576,948,52,0,0,0,0,0,0,0,0,0,0
2hmu,0,2345,0,0,0,1206,2731,625,0,0,623,0,0,0,299,826,194,0,0,631,0,0,0,322,742,169,0,0,0,0,0,0,0,6,2,0
2hmv,0,2348,0,0,0,1221,2028,409,0,0,623,0,0,0,304,599,123,0,0,638,0,0,0,331,559,108,0,0,0,0,0,0,0,0,0,0
2hmw,0,2382,0,0,0,1244,2520,550,0,0,612,0,0,0,306,741,173,0,0,637,0,0,0,336,704,151,0,0,0,0,0,0,0,2,0,0
2hnc,0,701,0,0,0,1370,772,0,752,0,180,0,0,0,363,190,0,185,0,165,0,0,0,325,179,0,178,0,4,0,0,0,7,3,0,4
2hnx,0,4901,0,0,0,0,679,0,0,0,1357,0,0,0,0,167,0,0,0,1439,0,0,0,0,181,0,0,0,66,0,0,0,0,6,0,0
2hoc,0,2139,169,261,0,1584,1356,0,1048,0,572,45,69,0,418,341,0,261,0,547,39,65,0,379,323,0,251,0,10,1,1,0,8,6,0,5
2hpa,0,2075,0,0,0,284,1642,0,0,0,554,0,0,0,81,428,0,0,0,613,0,0,0,88,476,0,0,0,9,0,0,0,1,9,0,0
2hqu,0,2358,0,0,0,829,3053,688,0,0,655,0,0,0,223,837,186,0,0,650,0,0,0,212,817,183,0,0,5,0,0,0,1,3,0,0
2hr6,0,2394,0,0,0,548,2681,468,0,0,639,0,0,0,140,743,138,0,0,645,0,0,0,142,725,137,0,0,36,0,0,0,8,40,6,0
2hrm,0,2525,0,0,0,528,2154,379,0,0,675,0,0,0,133,611,122,0,0,684,0,0,0,138,603,116,0,0,38,0,0,0,8,28,4,0
2hrp,0,8039,0,0,0,2500,1854,0,28,0,1856,0,0,0,600,434,0,7,0,2347,0,0,0,735,526,0,12,0,23,0,0,0,9,7,0,0
2hs1,0,7345,0,0,0,882,1955,0,284,0,1932,0,0,0,227,526,0,77,0,2145,0,0,0,244,552,0,78,0,12,0,0,0,1,5,0,0
2hs2,0,7233,0,0,0,870,1928,0,280,0,1920,0,0,0,226,521,0,77,0,2150,0,0,0,244,549,0,79,0,0,0,0,0,0,0,0,0
2hu6,0,4728,0,0,0,530,853,0,0,0,1191,0,0,0,139,237,0,0,0,1320,0,0,0,160,250,0,0,0,21,0,0,0,2,3,0,0
2hvc,0,5138,0,3190,0,725,354,0,0,0,1247,0,778,0,170,79,0,0,0,1253,0,774,0,179,82,0,0,0,114,0,71,0,15,8,0,0
2hw2,0,9372,0,0,0,719,2803,0,0,0,2524,0,0,0,191,746,0,0,0,2634,0,0,0,193,780,0,0,0,57,0,0,0,4,16,0,0
2hwg,0,722,0,0,0,0,1415,0,0,0,194,0,0,0,0,396,0,0,0,213,0,0,0,0,421,0,0,0,2,0,0,0,0,5,0,0
2hxm,0,3658,0,0,0,1139,1492,0,0,0,977,0,0,0,297,399,0,0,0,916,0,0,0,293,376,0,0,0,18,0,0,0,4,6,0,0
2hzl,0,1148,0,0,0,0,1148,0,0,0,300,0,0,0,0,291,0,0,0,317,0,0,0,0,313,0,0,0,13,0,0,0,0,13,0,0
2hzy,0,2644,0,0,0,0,2593,394,0,0,697,0,0,0,0,671,100,0,0,774,0,0,0,0,760,114,0,0,25,0,0,0,0,32,5,0
2i0a,0,8066,0,0,0,835,2031,0,286,0,2142,0,0,0,218,544,0,78,0,2368,0,0,0,244,569,0,78,0,16,0,0,0,1,6,0,1
2i0e,0,7324,0,0,0,1046,629,0,0,0,1670,0,0,0,244,149,0,0,0,1962,0,0,0,287,164,0,0,0,163,0,0,0,23,10,0,0
2i0g,0,5856,0,0,0,0,920,0,0,0,1403,0,0,0,0,205,0,0,0,1455,0,0,0,0,220,0,0,0,183,0,0,0,0,29,0,0
2i0j,0,5646,0,0,0,0,948,0,0,0,1369,0,0,0,0,222,0,0,0,1475,0,0,0,0,237,0,0,0,148,0,0,0,0,23,0,0
2i19,0,2329,0,0,0,690,1892,631,0,0,621,0,0,0,185,540,186,0,0,769,0,0,0,212,646,213,0,0,19,0,0,0,6,24,7,0
2i2b,0,2455,0,0,0,1359,852,0,0,0,672,0,0,0,377,230,0,0,0,826,0,0,0,469,273,0,0,0,24,0,0,0,15,8,0,0
2i2c,0,5576,0,0,0,2970,1620,0,477,0,1545,0,0,0,804,443,0,131,0,1742,0,0,0,917,505,0,151,0,35,0,0,0,22,9,0,2
2i3h,0,3732,0,0,0,867,729,0,0,0,927,0,0,0,214,184,0,0,0,870,0,0,0,209,172,0,0,0,43,0,0,0,7,7,0,0
2i3i,0,3780,0,0,0,919,483,0,122,0,959,0,0,0,233,120,0,33,0,901,0,0,0,224,113,0,30,0,41,0,0,0,8,4,0,1
2i3v,0,1806,0,0,0,364,1417,0,0,0,439,0,0,0,86,339,0,0,0,490,0,0,0,107,393,0,0,0,25,0,0,0,4,19,0,0
2i3z,0,5718,0,0,0,1711,555,0,0,0,1463,0,0,0,440,137,0,0,0,1616,0,0,0,487,161,0,0,0,42,0,0,0,10,4,0,0
2i4d,0,7822,0,0,0,607,2891,164,287,0,2075,0,0,0,159,780,42,79,0,2311,0,0,0,171,831,48,78,0,18,0,0,0,0,13,1,1
2i4j,0,9201,0,0,0,678,1358,0,0,0,2117,0,0,0,154,314,0,0,0,2145,0,0,0,156,324,0,0,0,132,0,0,0,10,20,0,0
2i4p,0,8998,0,0,0,655,1345,0,0,0,2040,0,0,0,143,312,0,0,0,2105,0,0,0,147,317,0,0,0,140,0,0,0,10,19,0,0
2i4t,0,3753,0,0,0,1638,1037,0,0,0,1063,0,0,0,470,288,0,0,0,1085,0,0,0,487,299,0,0,0,91,0,0,0,38,28,0,0
2i4u,0,7627,0,0,0,605,2232,0,289,0,2019,0,0,0,162,601,0,77,0,2250,0,0,0,170,630,0,79,0,16,0,0,0,0,9,0,1
2i4v,0,7530,0,0,0,599,2206,0,287,0,2021,0,0,0,158,602,0,76,0,2239,0,0,0,169,636,0,79,0,50,0,0,0,4,17,0,2
2i4w,0,8390,0,0,0,606,2887,163,286,0,2208,0,0,0,159,782,41,77,0,2449,0,0,0,171,823,47,78,0,22,0,0,0,0,13,1,1
2i4x,0,8304,0,0,0,598,2846,159,280,0,2222,0,0,0,163,768,38,76,0,2458,0,0,0,171,822,48,77,0,56,0,0,0,4,21,1,2
2i4z,0,9161,0,0,0,693,1340,0,0,0,2092,0,0,0,150,314,0,0,0,2124,0,0,0,153,313,0,0,0,134,0,0,0,10,19,0,0
2i6b,0,5338,0,0,0,1509,137,0,0,0,1392,0,0,0,396,33,0,0,0,1626,0,0,0,446,40,0,0,0,37,0,0,0,12,0,0,0
2i80,0,4033,315,1149,0,326,339,0,0,0,1022,81,280,0,85,80,0,0,0,1137,90,300,0,90,90,0,0,0,37,2,12,0,3,3,0,0
2idk,0,4896,0,0,0,1628,1358,0,0,0,1472,0,0,0,498,407,0,0,0,1568,0,0,0,530,439,0,0,0,40,0,0,0,13,10,0,0
2idw,0,7205,0,0,0,836,1925,0,285,0,1921,0,0,0,216,518,0,75,0,2176,0,0,0,245,561,0,80,0,11,0,0,0,1,2,0,1
2ien,0,7405,0,0,0,886,1958,0,285,0,1967,0,0,0,231,530,0,78,0,2173,0,0,0,244,552,0,78,0,15,0,0,0,1,6,0,1
2ieo,0,7313,0,0,0,884,1946,0,287,0,1932,0,0,0,236,525,0,78,0,2165,0,0,0,246,552,0,79,0,15,0,0,0,1,6,0,1
2ig0,0,2060,0,0,0,974,105,0,0,0,453,0,0,0,208,22,0,0,0,616,0,0,0,288,28,0,0,0,16,0,0,0,5,0,0,0
2igv,0,1892,0,0,0,451,875,0,0,0,539,0,0,0,129,250,0,0,0,521,0,0,0,130,248,0,0,0,24,0,0,0,6,11,0,0
2ihj,0,5713,0,247,0,1247,4575,300,0,0,1452,0,69,0,291,1158,79,0,0,1506,0,74,0,298,1222,78,0,0,59,0,2,0,10,46,3,0
2ihq,0,6269,0,0,0,1077,1082,0,0,0,1524,0,0,0,269,267,0,0,0,1527,0,0,0,264,273,0,0,0,139,0,0,0,24,24,0,0
2iko,0,5917,0,532,0,1607,0,0,0,0,1275,0,119,0,363,0,0,0,0,1578,0,139,0,445,0,0,0,0,78,0,9,0,15,0,0,0
2iku,0,7889,0,0,0,1635,332,0,0,0,1734,0,0,0,361,79,0,0,0,2155,0,0,0,458,99,0,0,0,101,0,0,0,14,3,0,0
2il2,0,9265,0,0,0,1829,1565,0,291,0,2203,0,0,0,422,357,0,67,0,2710,0,0,0,523,459,0,83,0,87,0,0,0,13,16,0,1
2ima,0,2712,584,0,0,312,633,0,0,0,689,143,0,0,80,158,0,0,0,773,168,0,0,89,179,0,0,0,5,0,0,0,1,2,0,0
2imd,0,2984,0,0,0,983,1939,0,0,0,707,0,0,0,236,467,0,0,0,671,0,0,0,230,464,0,0,0,0,0,0,0,0,0,0,0
2ioa,0,4590,0,0,0,1319,2591,606,0,0,1314,0,0,0,380,736,171,0,0,1486,0,0,0,415,809,190,0,0,70,0,0,0,20,38,11,0
2ipo,0,2174,0,0,0,721,2491,366,0,0,672,0,0,0,218,779,117,0,0,672,0,0,0,225,785,115,0,0,7,0,0,0,0,7,0,0
2isc,0,3793,0,0,0,1543,622,0,0,0,1075,0,0,0,433,179,0,0,0,1079,0,0,0,446,185,0,0,0,100,0,0,0,38,20,0,0
2isv,0,579,0,0,0,291,1612,266,0,0,164,0,0,0,85,473,73,0,0,167,0,0,0,85,486,77,0,0,10,0,0,0,6,28,5,0
2isw,0,627,0,0,0,308,1779,291,0,0,176,0,0,0,91,505,76,0,0,173,0,0,0,89,507,81,0,0,10,0,0,0,6,30,5,0
2itk,0,5010,0,0,0,942,1528,172,0,0,1567,0,0,0,300,496,59,0,0,1499,0,0,0,288,475,53,0,0,79,0,0,0,16,21,2,0
2itp,0,6934,0,0,0,1574,0,0,0,0,1700,0,0,0,379,0,0,0,0,1815,0,0,0,401,0,0,0,0,111,0,0,0,25,0,0,0
2itt,0,6782,0,0,0,1537,0,0,0,0,1648,0,0,0,372,0,0,0,0,1763,0,0,0,395,0,0,0,0,105,0,0,0,23,0,0,0
2itz,0,5623,327,311,0,1098,617,0,0,0,1458,83,79,0,280,171,0,0,0,1566,86,91,0,300,181,0,0,0,78,5,4,0,15,9,0,0
2iu0,0,841,0,0,0,838,508,0,186,0,237,0,0,0,229,144,0,51,0,266,0,0,0,261,162,0,60,0,4,0,0,0,4,3,0,1
2iuz,0,4257,0,0,0,2160,1056,0,0,0,1039,0,0,0,515,254,0,0,0,1220,0,0,0,613,308,0,0,0,32,0,0,0,16,8,0,0
2iv9,0,10019,0,0,0,1970,3101,0,0,0,2360,0,0,0,479,752,0,0,0,2623,0,0,0,536,835,0,0,0,125,0,0,0,24,35,0,0
2ivu,352,5557,0,313,0,1049,450,0,0,78,1392,0,76,0,250,118,0,0,87,1473,0,79,0,269,115,0,0,2,29,0,2,0,6,3,0,0
2ivz,0,11276,0,0,0,2801,4226,0,0,0,3025,0,0,0,766,1111,0,0,0,3689,0,0,0,889,1350,0,0,0,75,0,0,0,19,29,0,0
2iw4,0,0,0,0,0,346,2081,684,0,0,0,0,0,0,103,618,207,0,0,0,0,0,0,117,697,238,0,0,0,0,0,0,2,16,6,0
2iws,0,4486,330,0,0,0,1495,0,0,0,1093,73,0,0,0,367,0,0,0,1315,90,0,0,0,427,0,0,0,21,2,0,0,0,7,0,0
2iwu,0,4501,331,0,0,0,1484,0,0,0,1099,74,0,0,0,370,0,0,0,1309,90,0,0,0,426,0,0,0,18,2,0,0,0,6,0,0
2iwx,0,4968,337,0,0,0,1507,0,0,0,1216,79,0,0,0,375,0,0,0,1479,90,0,0,0,426,0,0,0,24,2,0,0,0,7,0,0
2iyf,0,9278,0,0,0,216,3264,0,0,0,2294,0,0,0,61,820,0,0,0,2567,0,0,0,66,888,0,0,0,46,0,0,0,0,17,0,0
2izl,0,2836,0,0,0,881,481,0,322,0,750,0,0,0,223,132,0,89,0,868,0,0,0,246,150,0,100,0,0,0,0,0,0,0,0,0
2izx,0,641,0,0,0,0,272,0,380,0,153,0,0,0,0,70,0,91,0,178,0,0,0,0,82,0,101,0,0,0,0,0,0,0,0,0
2j27,0,652,0,0,0,0,1796,276,0,0,176,0,0,0,0,471,74,0,0,176,0,0,0,0,500,81,0,0,2,0,0,0,0,8,1,0
2j2u,0,4557,353,0,0,876,1027,0,216,0,1308,101,0,0,252,298,0,67,0,1457,112,0,0,279,323,0,76,0,118,8,0,0,26,24,0,4
2j34,0,4342,336,0,0,591,1010,0,488,0,1248,94,0,0,165,292,0,136,0,1406,112,0,0,192,316,0,155,0,114,7,0,0,19,24,0,11
2j3q,0,4637,0,0,0,619,211,0,293,0,987,0,0,0,130,48,0,66,0,1211,0,0,0,162,61,0,72,0,21,0,0,0,3,0,0,1
2j47,0,4517,0,0,0,1164,1530,0,0,0,1164,0,0,0,308,390,0,0,0,1253,0,0,0,318,421,0,0,0,33,0,0,0,8,11,0,0
2j4g,0,3463,0,0,0,334,1276,0,341,0,832,0,0,0,85,325,0,80,0,888,0,0,0,87,346,0,89,0,29,0,0,0,3,10,0,3
2j4i,0,5423,348,0,0,760,1077,0,345,0,1553,102,0,0,213,311,0,95,0,1740,113,0,0,242,346,0,116,0,136,7,0,0,22,26,0,7
2j4k,0,2716,0,0,0,636,2583,287,0,0,731,0,0,0,170,726,80,0,0,737,0,0,0,166,717,81,0,0,0,0,0,0,0,0,0,0
2j4q,0,2023,0,0,0,447,2135,400,0,0,519,0,0,0,110,563,105,0,0,527,0,0,0,116,531,97,0,0,10,0,0,0,3,6,0,0
2j62,0,6643,0,0,0,1039,1395,0,0,0,1600,0,0,0,261,340,0,0,0,1953,0,0,0,306,406,0,0,0,32,0,0,0,7,8,0,0
2j75,0,2229,0,0,0,389,1495,0,0,0,567,0,0,0,96,378,0,0,0,601,0,0,0,98,394,0,0,0,10,0,0,0,1,6,0,0
2j77,0,2260,0,0,0,376,1500,0,0,0,571,0,0,0,100,382,0,0,0,606,0,0,0,100,394,0,0,0,10,0,0,0,1,6,0,0
2j78,0,2245,0,0,0,765,1869,0,0,0,570,0,0,0,194,468,0,0,0,597,0,0,0,197,494,0,0,0,10,0,0,0,2,7,0,0
2j79,0,2243,0,0,0,763,1859,0,0,0,569,0,0,0,193,469,0,0,0,597,0,0,0,197,491,0,0,0,10,0,0,0,2,8,0,0
2j7b,0,2230,0,0,0,1498,1485,0,0,0,565,0,0,0,386,375,0,0,0,597,0,0,0,381,396,0,0,0,10,0,0,0,4,7,0,0
2j7d,0,3672,0,0,0,751,2213,0,0,0,933,0,0,0,193,556,0,0,0,944,0,0,0,195,570,0,0,0,15,0,0,0,2,11,0,0
2j7e,0,4068,0,0,0,761,2200,0,0,0,1025,0,0,0,194,550,0,0,0,1037,0,0,0,200,563,0,0,0,18,0,0,0,2,11,0,0
2j7f,0,3357,0,0,0,756,2248,0,0,0,861,0,0,0,194,565,0,0,0,868,0,0,0,200,575,0,0,0,13,0,0,0,2,11,0,0
2j7g,0,3677,0,0,0,753,2186,0,0,0,931,0,0,0,193,543,0,0,0,943,0,0,0,191,556,0,0,0,15,0,0,0,2,11,0,0
2j7h,0,1871,0,0,0,771,1099,0,0,0,470,0,0,0,200,282,0,0,0,502,0,0,0,198,299,0,0,0,9,0,0,0,2,5,0,0
2j94,0,3900,344,0,0,1335,1041,0,531,0,1102,99,0,0,390,295,0,157,0,1246,112,0,0,440,328,0,176,0,102,7,0,0,38,24,0,12
2j95,0,4257,335,0,0,567,930,0,739,0,1217,96,0,0,162,274,0,222,0,1370,112,0,0,183,285,0,243,0,111,7,0,0,19,25,0,18
2j9h,0,3916,0,0,0,774,1500,0,262,0,1056,0,0,0,216,394,0,72,0,1080,0,0,0,220,430,0,69,0,5,0,0,0,2,4,0,0
2j9l,0,2309,0,0,0,1276,2499,545,0,0,564,0,0,0,311,651,145,0,0,589,0,0,0,321,606,132,0,0,23,0,0,0,11,12,1,0
2j9n,0,1954,0,0,0,581,0,0,0,0,532,0,0,0,156,0,0,0,0,639,0,0,0,190,0,0,0,0,49,0,0,0,15,0,0,0
2jb5,0,4593,0,0,0,260,1712,0,581,0,1208,0,0,0,70,420,0,136,0,1322,0,0,0,77,454,0,155,0,23,0,0,0,1,19,0,7
2jb6,0,10106,0,0,0,645,3904,0,1314,0,2702,0,0,0,176,991,0,329,0,2943,0,0,0,188,1055,0,347,0,68,0,0,0,4,50,0,16
2jbj,0,2241,0,0,0,0,2554,362,0,0,638,0,0,0,0,727,109,0,0,659,0,0,0,0,765,113,0,0,0,0,0,0,0,0,0,0
2jbk,0,1843,0,0,0,1107,1801,0,0,0,511,0,0,0,312,495,0,0,0,541,0,0,0,324,529,0,0,0,0,0,0,0,0,0,0,0
2jdh,0,1787,0,0,0,240,1234,0,0,0,590,0,0,0,81,403,0,0,0,859,0,0,0,133,561,0,0,0,0,0,0,0,0,0,0,0
2jdk,0,1805,0,0,0,240,1282,0,0,0,596,0,0,0,80,422,0,0,0,864,0,0,0,134,583,0,0,0,0,0,0,0,0,0,0,0
2jdm,0,1002,0,0,0,0,795,0,0,0,320,0,0,0,0,253,0,0,0,439,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0
2jdn,0,1001,0,0,0,0,949,0,0,0,316,0,0,0,0,298,0,0,0,438,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0
2jdp,0,1005,0,0,0,0,791,0,0,0,325,0,0,0,0,255,0,0,0,447,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0
2jds,0,7673,0,0,0,1611,313,0,0,0,1843,0,0,0,406,76,0,0,0,2124,0,0,0,441,87,0,0,0,92,0,0,0,19,3,0,0
2jdu,0,1010,0,0,0,0,800,0,0,0,325,0,0,0,0,254,0,0,0,455,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0
2jdv,0,7709,0,0,0,1598,323,0,0,0,1890,0,0,0,400,76,0,0,0,2196,0,0,0,447,90,0,0,0,116,0,0,0,23,5,0,0
2jdy,0,1011,0,0,0,0,912,0,0,0,326,0,0,0,0,299,0,0,0,454,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0
2jew,0,3719,0,0,0,982,647,0,0,0,1014,0,0,0,272,183,0,0,0,1133,0,0,0,300,209,0,0,0,29,0,0,0,8,7,0,0
2jf4,0,5387,0,0,0,387,3095,0,0,0,1394,0,0,0,102,790,0,0,0,1516,0,0,0,114,846,0,0,0,0,0,0,0,0,0,0,0
2jfh,0,4495,0,0,0,241,1739,0,244,0,1379,0,0,0,75,539,0,77,0,1432,0,0,0,87,588,0,88,0,29,0,0,0,2,15,0,2
2jfz,0,6290,0,0,0,1068,371,0,0,0,1508,0,0,0,251,96,0,0,0,1649,0,0,0,281,94,0,0,0,32,0,0,0,4,0,0,0
2jg0,0,5129,0,0,0,775,3534,0,380,0,1303,0,0,0,202,915,0,98,0,1441,0,0,0,225,966,0,108,0,4,0,0,0,0,5,0,1
2jg8,0,178,0,0,0,62,396,88,0,0,70,0,0,0,24,145,34,0,0,61,0,0,0,21,131,30,0,0,0,0,0,0,0,3,0,0
2jgs,0,2824,0,0,0,583,759,0,321,0,697,0,0,0,142,201,0,81,0,792,0,0,0,158,221,0,94,0,29,0,0,0,7,5,0,4
2jh0,0,4573,348,0,0,687,1131,0,518,0,1193,92,0,0,182,301,0,137,0,1382,107,0,0,217,340,0,163,0,101,7,0,0,14,24,0,11
2jh5,0,4289,345,0,0,701,1125,0,514,0,1124,92,0,0,183,298,0,136,0,1295,108,0,0,220,341,0,161,0,96,7,0,0,14,24,0,11
2jh6,0,4292,343,0,0,705,1125,0,509,0,1139,92,0,0,185,302,0,136,0,1299,108,0,0,221,340,0,161,0,96,7,0,0,15,24,0,11
2jiw,0,3045,0,0,0,628,1344,0,0,0,756,0,0,0,165,341,0,0,0,800,0,0,0,167,364,0,0,0,24,0,0,0,5,11,0,0
